"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2012","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,082.15",""
"2013","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,088.9",""
"2014","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,072.98",""
"2015","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,132.87",""
"2016","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,097.97",""
"2017","FI20","Åland","MIO_PPS","Million purchasing power standards (PPS)","1,113.56",""
"2000","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","117.46",""
"2001","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","101.38",""
"2002","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","90.18",""
"2003","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","51.87",""
"2004","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","53.14",""
"2005","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","51.5",""
"2006","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","59.5",""
"2007","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","63.2",""
"2008","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","60.76",""
"2009","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","61.44",""
"2010","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","65.81",""
"2011","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","75.38",""
"2012","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","70.83",""
"2013","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","52.45",""
"2014","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","53.13",""
"2015","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","49.76",""
"2016","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","46.45",""
"2017","FIZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","45.02",""
"2000","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","117.46",""
"2001","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","101.38",""
"2002","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","90.18",""
"2003","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","51.87",""
"2004","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","53.14",""
"2005","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","51.5",""
"2006","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","59.5",""
"2007","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","63.2",""
"2008","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","60.76",""
"2009","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","61.44",""
"2010","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","65.81",""
"2011","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","75.38",""
"2012","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","70.83",""
"2013","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","52.45",""
"2014","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","53.13",""
"2015","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","49.76",""
"2016","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","46.45",""
"2017","FIZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","45.02",""
"2000","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","227,943.3",""
"2001","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","229,204.57",""
"2002","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","234,850.17",""
"2003","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","239,487.09",""
"2004","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","255,465.05",""
"2005","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","260,970.41",""
"2006","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","281,612.46",""
"2007","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","306,378.65",""
"2008","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","305,305.04",""
"2009","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","280,713.82",""
"2010","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","298,793.52",""
"2011","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","312,303.66",""
"2012","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","322,124.1",""
"2013","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","322,459.75",""
"2014","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","332,864.93",""
"2015","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","356,633.74",""
"2016","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","354,348.59",""
"2017","SE","Sweden","MIO_PPS","Million purchasing power standards (PPS)","365,073.51",""
"2000","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","98,475.35",""
"2001","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","98,724.34",""
"2002","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","101,515.6",""
"2003","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","102,773.84",""
"2004","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","110,857.23",""
"2005","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","113,991.72",""
"2006","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","121,938.97",""
"2007","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","133,925.8",""
"2008","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","133,535.72",""
"2009","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","127,384.32",""
"2010","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","133,287.25",""
"2011","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","141,363.26",""
"2012","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","147,052.52",""
"2013","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","147,337.93",""
"2014","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","153,121.84",""
"2015","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","164,410.57",""
"2016","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","163,028.87",""
"2017","SE1","Östra Sverige","MIO_PPS","Million purchasing power standards (PPS)","166,440.41",""
"2000","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","65,519.91",""
"2001","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","65,298.07",""
"2002","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","66,969.17",""
"2003","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","67,741.14",""
"2004","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","73,674.99",""
"2005","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","76,099.85",""
"2006","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","80,951.29",""
"2007","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","89,477.62",""
"2008","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","89,485.39",""
"2009","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","86,984.26",""
"2010","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","90,048.93",""
"2011","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","96,088.67",""
"2012","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","100,134.89",""
"2013","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","100,489.72",""
"2014","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","105,416.14",""
"2015","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","113,817.59",""
"2016","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","112,505.18",""
"2017","SE11","Stockholm","MIO_PPS","Million purchasing power standards (PPS)","113,816.36",""
"2000","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","32,955.44",""
"2001","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","33,426.27",""
"2002","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","34,546.44",""
"2003","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","35,032.7",""
"2004","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","37,182.24",""
"2005","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","37,891.87",""
"2006","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","40,987.68",""
"2007","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","44,448.19",""
"2008","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","44,050.33",""
"2009","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","40,400.07",""
"2010","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","43,238.33",""
"2011","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","45,274.59",""
"2012","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","46,917.63",""
"2013","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","46,848.2",""
"2014","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","47,705.7",""
"2015","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","50,592.97",""
"2016","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","50,523.69",""
"2017","SE12","Östra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","52,624.05",""
"2000","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","91,395.3",""
"2001","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","92,077.96",""
"2002","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","94,319.31",""
"2003","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","97,068.2",""
"2004","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","102,124.47",""
"2005","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","103,489.29",""
"2006","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","112,789.95",""
"2007","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","123,690.04",""
"2008","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","122,300.61",""
"2009","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","109,597.41",""
"2010","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","116,858.33",""
"2011","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","121,454.73",""
"2012","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","124,381.45",""
"2013","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","125,400.59",""
"2014","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","129,539.59",""
"2015","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","139,760.32",""
"2016","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","139,259.38",""
"2017","SE2","Södra Sverige","MIO_PPS","Million purchasing power standards (PPS)","144,994.81",""
"2000","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","18,013.41",""
"2001","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","17,939.35",""
"2002","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","18,479.99",""
"2003","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","18,821.64",""
"2004","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","19,923.74",""
"2005","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","19,474.44",""
"2006","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","21,575.27",""
"2007","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","23,463.08",""
"2008","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","23,514.81",""
"2009","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","20,345.23",""
"2010","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","21,743.46",""
"2011","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","22,840.55",""
"2012","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","23,348.72",""
"2013","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","23,412.41",""
"2014","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","23,841.22",""
"2015","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","25,575.31",""
"2016","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","25,673.7",""
"2017","SE21","Småland med öarna","MIO_PPS","Million purchasing power standards (PPS)","26,675.53",""
"2000","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","29,725.68",""
"2001","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","29,601.9",""
"2002","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","30,811.91",""
"2003","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","31,065.82",""
"2004","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","32,841.3",""
"2005","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","33,688.25",""
"2006","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","36,247.39",""
"2007","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","41,148.85",""
"2008","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","39,244.47",""
"2009","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","35,642.97",""
"2010","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","37,998.33",""
"2011","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","39,015.06",""
"2012","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","40,254.76",""
"2013","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","40,464.74",""
"2014","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","41,980.67",""
"2015","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","45,113.96",""
"2016","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","44,661.51",""
"2017","SE22","Sydsverige","MIO_PPS","Million purchasing power standards (PPS)","46,734.91",""
"2000","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","43,656.21",""
"2001","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","44,536.7",""
"2002","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","45,027.41",""
"2003","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","47,180.74",""
"2004","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","49,359.43",""
"2005","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","50,326.6",""
"2006","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","54,967.3",""
"2007","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","59,078.11",""
"2008","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","59,541.34",""
"2009","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","53,609.21",""
"2010","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","57,116.54",""
"2011","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","59,599.12",""
"2012","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","60,777.97",""
"2013","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","61,523.44",""
"2014","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","63,717.7",""
"2015","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","69,071.05",""
"2016","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","68,924.17",""
"2017","SE23","Västsverige","MIO_PPS","Million purchasing power standards (PPS)","71,584.37",""
"2000","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","38,009.03",""
"2001","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","38,340.34",""
"2002","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","38,954.19",""
"2003","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","39,573.73",""
"2004","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","42,410.22",""
"2005","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","43,414.62",""
"2006","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","46,806.32",""
"2007","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","48,682.73",""
"2008","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","49,391.07",""
"2009","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","43,647.33",""
"2010","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","48,557.01",""
"2011","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","49,389.29",""
"2012","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","50,607.28",""
"2013","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","49,638.05",""
"2014","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","50,121.88",""
"2015","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","52,381.78",""
"2016","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","51,980.53",""
"2017","SE3","Norra Sverige","MIO_PPS","Million purchasing power standards (PPS)","53,556.43",""
"2000","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","18,180.33",""
"2001","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","17,707.02",""
"2002","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","18,293.05",""
"2003","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","18,684.26",""
"2004","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","19,945.67",""
"2005","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","20,271.28",""
"2006","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","21,706.25",""
"2007","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,915.93",""
"2008","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,731.59",""
"2009","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","20,229.11",""
"2010","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","21,692.74",""
"2011","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,188.25",""
"2012","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,891.84",""
"2013","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,597.92",""
"2014","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","22,982.49",""
"2015","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","24,175.3",""
"2016","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","24,242.64",""
"2017","SE31","Norra Mellansverige","MIO_PPS","Million purchasing power standards (PPS)","24,791.67",""
"2000","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","8,625.64",""
"2001","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","9,180.2",""
"2002","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","8,965.9",""
"2003","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","8,916.5",""
"2004","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","9,453.56",""
"2005","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","9,680.33",""
"2006","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,148.99",""
"2007","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,455.36",""
"2008","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,797.24",""
"2009","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,030.52",""
"2010","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,900.9",""
"2011","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,842.77",""
"2012","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,036.99",""
"2013","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,814.47",""
"2014","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","10,965.2",""
"2015","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,412.66",""
"2016","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,186.68",""
"2017","SE32","Mellersta Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,466.07",""
"2000","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,203.06",""
"2001","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,453.13",""
"2002","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,695.24",""
"2003","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","11,972.97",""
"2004","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","13,010.98",""
"2005","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","13,463.01",""
"2006","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","14,951.07",""
"2007","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","15,311.45",""
"2008","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","15,862.23",""
"2009","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","13,387.69",""
"2010","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","15,963.37",""
"2011","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,358.27",""
"2012","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,678.44",""
"2013","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,225.66",""
"2014","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,174.19",""
"2015","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,793.82",""
"2016","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","16,551.21",""
"2017","SE33","Övre Norrland","MIO_PPS","Million purchasing power standards (PPS)","17,298.69",""
"2000","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","63.61",""
"2001","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","61.93",""
"2002","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","61.07",""
"2003","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","71.33",""
"2004","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","73.13",""
"2005","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","74.77",""
"2006","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","77.23",""
"2007","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","80.07",""
"2008","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","77.65",""
"2009","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","84.76",""
"2010","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","90.93",""
"2011","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","96.38",""
"2012","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","82.85",""
"2013","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","83.19",""
"2014","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","81.62",""
"2015","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","81.07",""
"2016","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","79.8",""
"2017","SEZ","Extra-Regio NUTS 1","MIO_PPS","Million purchasing power standards (PPS)","81.86",""
"2000","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","63.61",""
"2001","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","61.93",""
"2002","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","61.07",""
"2003","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","71.33",""
"2004","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","73.13",""
"2005","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","74.77",""
"2006","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","77.23",""
"2007","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","80.07",""
"2008","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","77.65",""
"2009","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","84.76",""
"2010","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","90.93",""
"2011","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","96.38",""
"2012","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","82.85",""
"2013","SEZZ","Extra-Regio NUTS 2","MIO_PPS","Million purchasing power standards (PPS)","83.19",""
