"TIME","GEO","GEO_LABEL","UNIT","Value","Flag and Footnotes"
"2017","DE40","Brandenburg","Purchasing power standard (PPS) per inhabitant","26,500","e"
"2017","DE5","Bremen","Purchasing power standard (PPS) per inhabitant","45,000","e"
"2017","DE50","Bremen","Purchasing power standard (PPS) per inhabitant","45,000","e"
"2017","DE6","Hamburg","Purchasing power standard (PPS) per inhabitant","59,700","e"
"2017","DE60","Hamburg","Purchasing power standard (PPS) per inhabitant","59,700","e"
"2017","DE7","Hessen","Purchasing power standard (PPS) per inhabitant","42,100","e"
"2017","DE71","Darmstadt","Purchasing power standard (PPS) per inhabitant","47,600","e"
"2017","DE72","Gießen","Purchasing power standard (PPS) per inhabitant","31,100","e"
"2017","DE73","Kassel","Purchasing power standard (PPS) per inhabitant","33,700","e"
"2017","DE8","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","25,300","e"
"2017","DE80","Mecklenburg-Vorpommern","Purchasing power standard (PPS) per inhabitant","25,300","e"
"2017","DE9","Niedersachsen","Purchasing power standard (PPS) per inhabitant","33,700","e"
"2017","DE91","Braunschweig","Purchasing power standard (PPS) per inhabitant","40,700","e"
"2017","DE92","Hannover","Purchasing power standard (PPS) per inhabitant","35,300","e"
"2017","DE93","Lüneburg","Purchasing power standard (PPS) per inhabitant","26,000","e"
"2017","DE94","Weser-Ems","Purchasing power standard (PPS) per inhabitant","33,000","e"
"2017","DEA","Nordrhein-Westfalen","Purchasing power standard (PPS) per inhabitant","35,700","e"
"2017","DEA1","Düsseldorf","Purchasing power standard (PPS) per inhabitant","38,100","e"
"2017","DEA2","Köln","Purchasing power standard (PPS) per inhabitant","39,300","e"
"2017","DEA3","Münster","Purchasing power standard (PPS) per inhabitant","30,800","e"
"2017","DEA4","Detmold","Purchasing power standard (PPS) per inhabitant","34,700","e"
"2017","DEA5","Arnsberg","Purchasing power standard (PPS) per inhabitant","31,900","e"
"2017","DEB","Rheinland-Pfalz","Purchasing power standard (PPS) per inhabitant","32,800","e"
"2017","DEB1","Koblenz","Purchasing power standard (PPS) per inhabitant","31,500","e"
"2017","DEB2","Trier","Purchasing power standard (PPS) per inhabitant","28,700","e"
"2017","DEB3","Rheinhessen-Pfalz","Purchasing power standard (PPS) per inhabitant","34,800","e"
"2017","DEC","Saarland","Purchasing power standard (PPS) per inhabitant","33,200","e"
"2017","DEC0","Saarland","Purchasing power standard (PPS) per inhabitant","33,200","e"
"2017","DED","Sachsen","Purchasing power standard (PPS) per inhabitant","27,900","e"
"2017","DED2","Dresden","Purchasing power standard (PPS) per inhabitant","28,300","e"
"2017","DED4","Chemnitz","Purchasing power standard (PPS) per inhabitant","26,100","e"
"2017","DED5","Leipzig","Purchasing power standard (PPS) per inhabitant","29,600","e"
"2017","DEE","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","25,700","e"
"2017","DEE0","Sachsen-Anhalt","Purchasing power standard (PPS) per inhabitant","25,700","e"
"2017","DEF","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","30,200","e"
"2017","DEF0","Schleswig-Holstein","Purchasing power standard (PPS) per inhabitant","30,200","e"
"2017","DEG","Thüringen","Purchasing power standard (PPS) per inhabitant","26,800","e"
"2017","DEG0","Thüringen","Purchasing power standard (PPS) per inhabitant","26,800","e"
"2017","EE","Estonia","Purchasing power standard (PPS) per inhabitant","23,600",""
"2017","EE0","Eesti","Purchasing power standard (PPS) per inhabitant","23,600",""
"2017","EE00","Eesti","Purchasing power standard (PPS) per inhabitant","23,600",""
"2017","IE","Ireland","Purchasing power standard (PPS) per inhabitant","54,500",""
"2017","IE0","Éire/Ireland","Purchasing power standard (PPS) per inhabitant","54,500",""
"2017","IE04","Northern and Western","Purchasing power standard (PPS) per inhabitant","22,200",""
"2017","IE05","Southern","Purchasing power standard (PPS) per inhabitant","66,100",""
"2017","IE06","Eastern and Midland","Purchasing power standard (PPS) per inhabitant","58,200",""
"2017","EL","Greece","Purchasing power standard (PPS) per inhabitant","20,300","p"
"2017","EL5","Voreia Ellada","Purchasing power standard (PPS) per inhabitant","15,500","p"
"2017","EL51","Anatoliki Makedonia, Thraki","Purchasing power standard (PPS) per inhabitant","13,900","p"
"2017","EL52","Kentriki Makedonia","Purchasing power standard (PPS) per inhabitant","15,900","p"
"2017","EL53","Dytiki Makedonia","Purchasing power standard (PPS) per inhabitant","17,700","p"
"2017","EL54","Ipeiros","Purchasing power standard (PPS) per inhabitant","14,400","p"
"2017","EL6","Kentriki Ellada","Purchasing power standard (PPS) per inhabitant","16,500","p"
"2017","EL61","Thessalia","Purchasing power standard (PPS) per inhabitant","15,600","p"
"2017","EL62","Ionia Nisia","Purchasing power standard (PPS) per inhabitant","18,700","p"
"2017","EL63","Dytiki Ellada","Purchasing power standard (PPS) per inhabitant","14,800","p"
"2017","EL64","Sterea Ellada","Purchasing power standard (PPS) per inhabitant","18,400","p"
"2017","EL65","Peloponnisos","Purchasing power standard (PPS) per inhabitant","16,800","p"
"2017","EL3","Attiki","Purchasing power standard (PPS) per inhabitant","27,500","p"
"2017","EL30","Attiki","Purchasing power standard (PPS) per inhabitant","27,500","p"
"2017","EL4","Nisia Aigaiou, Kriti","Purchasing power standard (PPS) per inhabitant","18,200","p"
"2017","EL41","Voreio Aigaio","Purchasing power standard (PPS) per inhabitant","14,500","p"
"2017","EL42","Notio Aigaio","Purchasing power standard (PPS) per inhabitant","21,900","p"
"2017","EL43","Kriti","Purchasing power standard (PPS) per inhabitant","17,400","p"
"2017","ES","Spain","Purchasing power standard (PPS) per inhabitant","27,600",""
"2017","ES1","Noroeste (ES)","Purchasing power standard (PPS) per inhabitant","24,700",""
"2017","ES11","Galicia","Purchasing power standard (PPS) per inhabitant","24,800",""
"2017","ES12","Principado de Asturias","Purchasing power standard (PPS) per inhabitant","24,300",""
"2017","ES13","Cantabria","Purchasing power standard (PPS) per inhabitant","25,200",""
"2017","ES2","Noreste (ES)","Purchasing power standard (PPS) per inhabitant","33,200",""
"2017","ES21","País Vasco","Purchasing power standard (PPS) per inhabitant","35,600",""
"2017","ES22","Comunidad Foral de Navarra","Purchasing power standard (PPS) per inhabitant","33,700",""
"2017","ES23","La Rioja","Purchasing power standard (PPS) per inhabitant","29,300",""
"2017","ES24","Aragón","Purchasing power standard (PPS) per inhabitant","30,000",""
"2017","ES3","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","37,600",""
"2017","ES30","Comunidad de Madrid","Purchasing power standard (PPS) per inhabitant","37,600",""
"2017","ES4","Centro (ES)","Purchasing power standard (PPS) per inhabitant","23,100",""
"2017","ES41","Castilla y León","Purchasing power standard (PPS) per inhabitant","25,600",""
"2017","ES42","Castilla-la Mancha","Purchasing power standard (PPS) per inhabitant","21,700",""
"2017","ES43","Extremadura","Purchasing power standard (PPS) per inhabitant","20,100",""
"2017","ES5","Este (ES)","Purchasing power standard (PPS) per inhabitant","29,400",""
"2017","ES51","Cataluña","Purchasing power standard (PPS) per inhabitant","32,800",""
"2017","ES52","Comunidad Valenciana","Purchasing power standard (PPS) per inhabitant","24,200",""
"2017","ES53","Illes Balears","Purchasing power standard (PPS) per inhabitant","30,000",""
"2017","ES6","Sur (ES)","Purchasing power standard (PPS) per inhabitant","20,800",""
"2017","ES61","Andalucía","Purchasing power standard (PPS) per inhabitant","20,400",""
"2017","ES62","Región de Murcia","Purchasing power standard (PPS) per inhabitant","23,000",""
"2017","ES63","Ciudad Autónoma de Ceuta (ES)","Purchasing power standard (PPS) per inhabitant","21,600",""
"2017","ES64","Ciudad Autónoma de Melilla (ES)","Purchasing power standard (PPS) per inhabitant","19,800",""
"2017","ES7","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","22,600",""
"2017","ES70","Canarias (ES)","Purchasing power standard (PPS) per inhabitant","22,600",""
"2017","ESZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","ESZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","FR","France","Purchasing power standard (PPS) per inhabitant","31,100","p"
"2017","FR1","Île de France","Purchasing power standard (PPS) per inhabitant","52,900","p"
"2017","FR10","Île de France","Purchasing power standard (PPS) per inhabitant","52,900","p"
"2017","FRB","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant","25,200","p"
"2017","FRB0","Centre - Val de Loire","Purchasing power standard (PPS) per inhabitant","25,200","p"
"2017","FRC","Bourgogne - Franche-Comté","Purchasing power standard (PPS) per inhabitant","24,200","p"
"2017","FRC1","Bourgogne","Purchasing power standard (PPS) per inhabitant","24,700","p"
"2017","FRC2","Franche-Comté","Purchasing power standard (PPS) per inhabitant","23,400","p"
"2017","FRD","Normandie","Purchasing power standard (PPS) per inhabitant","25,500","p"
"2017","FRD1","Basse-Normandie","Purchasing power standard (PPS) per inhabitant","24,300","p"
"2017","FRD2","Haute-Normandie","Purchasing power standard (PPS) per inhabitant","26,400","p"
"2017","FRE","Nord-Pas-de-Calais - Picardie","Purchasing power standard (PPS) per inhabitant","24,100","p"
"2017","FRE1","Nord-Pas-de-Calais","Purchasing power standard (PPS) per inhabitant","24,900","p"
"2017","FRE2","Picardie","Purchasing power standard (PPS) per inhabitant","22,400","p"
"2017","FRF","Alsace - Champagne-Ardenne - Lorraine","Purchasing power standard (PPS) per inhabitant","25,300","p"
"2017","FRF1","Alsace","Purchasing power standard (PPS) per inhabitant","28,700","p"
"2017","FRF2","Champagne-Ardenne","Purchasing power standard (PPS) per inhabitant","25,400","p"
"2017","FRF3","Lorraine","Purchasing power standard (PPS) per inhabitant","22,500","p"
"2017","FRG","Pays-de-la-Loire","Purchasing power standard (PPS) per inhabitant","28,000","p"
"2017","FRG0","Pays-de-la-Loire","Purchasing power standard (PPS) per inhabitant","28,000","p"
"2017","FRH","Bretagne","Purchasing power standard (PPS) per inhabitant","26,400","p"
"2017","FRH0","Bretagne","Purchasing power standard (PPS) per inhabitant","26,400","p"
"2017","FRI","Aquitaine - Limousin - Poitou-Charentes","Purchasing power standard (PPS) per inhabitant","26,100","p"
"2017","FRI1","Aquitaine","Purchasing power standard (PPS) per inhabitant","27,300","p"
"2017","FRI2","Limousin","Purchasing power standard (PPS) per inhabitant","24,000","p"
"2017","FRI3","Poitou-Charentes","Purchasing power standard (PPS) per inhabitant","24,800","p"
"2017","FRJ","Languedoc-Roussillon - Midi-Pyrénées","Purchasing power standard (PPS) per inhabitant","25,700","p"
"2017","FRJ1","Languedoc-Roussillon","Purchasing power standard (PPS) per inhabitant","22,800","p"
"2017","FRJ2","Midi-Pyrénées","Purchasing power standard (PPS) per inhabitant","28,500","p"
"2017","FRK","Auvergne - Rhône-Alpes","Purchasing power standard (PPS) per inhabitant","29,900","p"
"2017","FRK1","Auvergne","Purchasing power standard (PPS) per inhabitant","23,900","p"
"2017","FRK2","Rhône-Alpes","Purchasing power standard (PPS) per inhabitant","31,200","p"
"2017","FRL","Provence-Alpes-Côte d'Azur","Purchasing power standard (PPS) per inhabitant","28,500","p"
"2017","FRL0","Provence-Alpes-Côte d'Azur","Purchasing power standard (PPS) per inhabitant","28,500","p"
"2017","FRM","Corse","Purchasing power standard (PPS) per inhabitant","25,000","p"
"2017","FRM0","Corse","Purchasing power standard (PPS) per inhabitant","25,000","p"
"2017","FRY","RUP FR - Régions ultrapériphériques françaises","Purchasing power standard (PPS) per inhabitant","19,300","p"
"2017","FRY1","Guadeloupe","Purchasing power standard (PPS) per inhabitant","21,800","p"
"2017","FRY2","Martinique","Purchasing power standard (PPS) per inhabitant","22,600","p"
"2017","FRY3","Guyane","Purchasing power standard (PPS) per inhabitant","14,700","p"
"2017","FRY4","La Réunion","Purchasing power standard (PPS) per inhabitant","20,800","p"
"2017","FRY5","Mayotte","Purchasing power standard (PPS) per inhabitant","10,300","p"
"2017","FRZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","FRZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","HR","Croatia","Purchasing power standard (PPS) per inhabitant","18,600",""
"2017","HR0","Hrvatska","Purchasing power standard (PPS) per inhabitant","18,600",""
"2017","HR03","Jadranska Hrvatska","Purchasing power standard (PPS) per inhabitant","18,000",""
"2017","HR04","Kontinentalna Hrvatska","Purchasing power standard (PPS) per inhabitant","18,800",""
"2017","IT","Italy","Purchasing power standard (PPS) per inhabitant","29,100",""
"2017","ITC","Nord-Ovest","Purchasing power standard (PPS) per inhabitant","36,000",""
"2017","ITC1","Piemonte","Purchasing power standard (PPS) per inhabitant","31,100",""
"2017","ITC2","Valle d'Aosta/Vallée d'Aoste","Purchasing power standard (PPS) per inhabitant","38,300",""
"2017","ITC3","Liguria","Purchasing power standard (PPS) per inhabitant","31,900",""
"2017","ITC4","Lombardia","Purchasing power standard (PPS) per inhabitant","38,700",""
"2017","ITH","Nord-Est","Purchasing power standard (PPS) per inhabitant","34,800",""
"2017","ITH1","Provincia Autonoma di Bolzano/Bozen","Purchasing power standard (PPS) per inhabitant","46,200",""
"2017","ITH2","Provincia Autonoma di Trento","Purchasing power standard (PPS) per inhabitant","37,700",""
"2017","ITH3","Veneto","Purchasing power standard (PPS) per inhabitant","33,100",""
"2017","ITH4","Friuli-Venezia Giulia","Purchasing power standard (PPS) per inhabitant","31,200",""
"2017","ITH5","Emilia-Romagna","Purchasing power standard (PPS) per inhabitant","35,900",""
"2017","ITI","Centro (IT)","Purchasing power standard (PPS) per inhabitant","31,500",""
"2017","ITI1","Toscana","Purchasing power standard (PPS) per inhabitant","31,100",""
"2017","ITI2","Umbria","Purchasing power standard (PPS) per inhabitant","25,500",""
"2017","ITI3","Marche","Purchasing power standard (PPS) per inhabitant","27,400",""
"2017","ITI4","Lazio","Purchasing power standard (PPS) per inhabitant","33,800",""
"2017","ITF","Sud","Purchasing power standard (PPS) per inhabitant","19,300",""
"2017","ITF1","Abruzzo","Purchasing power standard (PPS) per inhabitant","25,200",""
"2017","ITF2","Molise","Purchasing power standard (PPS) per inhabitant","20,700",""
"2017","ITF3","Campania","Purchasing power standard (PPS) per inhabitant","18,700",""
"2017","ITF4","Puglia","Purchasing power standard (PPS) per inhabitant","18,700",""
"2017","ITF5","Basilicata","Purchasing power standard (PPS) per inhabitant","22,200",""
"2017","ITF6","Calabria","Purchasing power standard (PPS) per inhabitant","17,200",""
"2017","ITG","Isole","Purchasing power standard (PPS) per inhabitant","18,600",""
"2017","ITG1","Sicilia","Purchasing power standard (PPS) per inhabitant","17,800",""
"2017","ITG2","Sardegna","Purchasing power standard (PPS) per inhabitant","21,000",""
"2017","ITZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","ITZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","CY","Cyprus","Purchasing power standard (PPS) per inhabitant","26,400",""
"2017","CY0","Kypros","Purchasing power standard (PPS) per inhabitant","26,400",""
"2017","CY00","Kypros","Purchasing power standard (PPS) per inhabitant","26,400",""
"2017","LV","Latvia","Purchasing power standard (PPS) per inhabitant","19,900",""
"2017","LV0","Latvija","Purchasing power standard (PPS) per inhabitant","19,800",""
"2017","LV00","Latvija","Purchasing power standard (PPS) per inhabitant","19,800",""
"2017","LVZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","LVZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","LT","Lithuania","Purchasing power standard (PPS) per inhabitant","23,600",""
"2017","LT0","Lietuva","Purchasing power standard (PPS) per inhabitant","23,600",""
"2017","LT01","Sostines regionas","Purchasing power standard (PPS) per inhabitant","33,700",""
"2017","LT02","Vidurio ir vakaru Lietuvos regionas","Purchasing power standard (PPS) per inhabitant","19,500",""
"2017","LU","Luxembourg","Purchasing power standard (PPS) per inhabitant","78,500",""
"2017","LU0","Luxembourg","Purchasing power standard (PPS) per inhabitant","78,500",""
"2017","LU00","Luxembourg","Purchasing power standard (PPS) per inhabitant","78,500",""
"2017","HU","Hungary","Purchasing power standard (PPS) per inhabitant","20,600",""
"2017","HU1","Közép-Magyarország","Purchasing power standard (PPS) per inhabitant","31,100",""
"2017","HU11","Budapest","Purchasing power standard (PPS) per inhabitant","41,800",""
"2017","HU12","Pest","Purchasing power standard (PPS) per inhabitant","16,200",""
"2017","HU2","Dunántúl","Purchasing power standard (PPS) per inhabitant","18,400",""
"2017","HU21","Közép-Dunántúl","Purchasing power standard (PPS) per inhabitant","19,300",""
"2017","HU22","Nyugat-Dunántúl","Purchasing power standard (PPS) per inhabitant","21,600",""
"2017","HU23","Dél-Dunántúl","Purchasing power standard (PPS) per inhabitant","13,900",""
"2017","HU3","Alföld és Észak","Purchasing power standard (PPS) per inhabitant","14,000",""
"2017","HU31","Észak-Magyarország","Purchasing power standard (PPS) per inhabitant","14,200",""
"2017","HU32","Észak-Alföld","Purchasing power standard (PPS) per inhabitant","13,200",""
"2017","HU33","Dél-Alföld","Purchasing power standard (PPS) per inhabitant","14,700",""
"2017","HUZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","HUZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","MT","Malta","Purchasing power standard (PPS) per inhabitant","29,100",""
"2017","MT0","Malta","Purchasing power standard (PPS) per inhabitant","29,100",""
"2017","MT00","Malta","Purchasing power standard (PPS) per inhabitant","29,100",""
"2017","MTZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","MTZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","NL","Netherlands","Purchasing power standard (PPS) per inhabitant","38,500","p"
"2017","NL1","Noord-Nederland","Purchasing power standard (PPS) per inhabitant","29,900","p"
"2017","NL11","Groningen","Purchasing power standard (PPS) per inhabitant","36,900","p"
"2017","NL12","Friesland (NL)","Purchasing power standard (PPS) per inhabitant","26,400","p"
"2017","NL13","Drenthe","Purchasing power standard (PPS) per inhabitant","26,200","p"
"2017","NL2","Oost-Nederland","Purchasing power standard (PPS) per inhabitant","31,900","p"
"2017","NL21","Overijssel","Purchasing power standard (PPS) per inhabitant","32,000","p"
"2017","NL22","Gelderland","Purchasing power standard (PPS) per inhabitant","32,500","p"
"2017","NL23","Flevoland","Purchasing power standard (PPS) per inhabitant","28,900","p"
"2017","NL3","West-Nederland","Purchasing power standard (PPS) per inhabitant","43,500","p"
"2017","NL31","Utrecht","Purchasing power standard (PPS) per inhabitant","47,300","p"
"2017","NL32","Noord-Holland","Purchasing power standard (PPS) per inhabitant","50,500","p"
"2017","NL33","Zuid-Holland","Purchasing power standard (PPS) per inhabitant","38,000","p"
"2017","NL34","Zeeland","Purchasing power standard (PPS) per inhabitant","30,300","p"
"2017","NL4","Zuid-Nederland","Purchasing power standard (PPS) per inhabitant","37,600","p"
"2017","NL41","Noord-Brabant","Purchasing power standard (PPS) per inhabitant","39,200","p"
"2017","NL42","Limburg (NL)","Purchasing power standard (PPS) per inhabitant","34,100","p"
"2017","NLZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","NLZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","AT","Austria","Purchasing power standard (PPS) per inhabitant","38,100",""
"2017","AT1","Ostösterreich","Purchasing power standard (PPS) per inhabitant","37,700",""
"2017","AT11","Burgenland (AT)","Purchasing power standard (PPS) per inhabitant","27,100",""
"2017","AT12","Niederösterreich","Purchasing power standard (PPS) per inhabitant","31,500",""
"2017","AT13","Wien","Purchasing power standard (PPS) per inhabitant","44,700",""
"2017","AT2","Südösterreich","Purchasing power standard (PPS) per inhabitant","33,900",""
"2017","AT21","Kärnten","Purchasing power standard (PPS) per inhabitant","32,000",""
"2017","AT22","Steiermark","Purchasing power standard (PPS) per inhabitant","34,800",""
"2017","AT3","Westösterreich","Purchasing power standard (PPS) per inhabitant","40,900",""
"2017","AT31","Oberösterreich","Purchasing power standard (PPS) per inhabitant","38,900",""
"2017","AT32","Salzburg","Purchasing power standard (PPS) per inhabitant","45,600",""
"2017","AT33","Tirol","Purchasing power standard (PPS) per inhabitant","40,600",""
"2017","AT34","Vorarlberg","Purchasing power standard (PPS) per inhabitant","42,100",""
"2017","ATZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","ATZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","PL","Poland","Purchasing power standard (PPS) per inhabitant","20,800",""
"2017","PL2","Makroregion Poludniowy","Purchasing power standard (PPS) per inhabitant","20,400",""
"2017","PL21","Malopolskie","Purchasing power standard (PPS) per inhabitant","18,900",""
"2017","PL22","Slaskie","Purchasing power standard (PPS) per inhabitant","21,500",""
"2017","PL4","Makroregion Pólnocno-Zachodni","Purchasing power standard (PPS) per inhabitant","20,300",""
"2017","PL41","Wielkopolskie","Purchasing power standard (PPS) per inhabitant","22,600",""
"2017","PL42","Zachodniopomorskie","Purchasing power standard (PPS) per inhabitant","17,300",""
"2017","PL43","Lubuskie","Purchasing power standard (PPS) per inhabitant","17,100",""
"2017","PL5","Makroregion Poludniowo-Zachodni","Purchasing power standard (PPS) per inhabitant","21,300",""
"2017","PL51","Dolnoslaskie","Purchasing power standard (PPS) per inhabitant","22,900",""
"2017","PL52","Opolskie","Purchasing power standard (PPS) per inhabitant","16,500",""
"2017","PL6","Makroregion Pólnocny","Purchasing power standard (PPS) per inhabitant","17,500",""
"2017","PL61","Kujawsko-Pomorskie","Purchasing power standard (PPS) per inhabitant","16,800",""
"2017","PL62","Warminsko-Mazurskie","Purchasing power standard (PPS) per inhabitant","14,600",""
"2017","PL63","Pomorskie","Purchasing power standard (PPS) per inhabitant","20,000",""
"2017","PL7","Makroregion Centralny","Purchasing power standard (PPS) per inhabitant","17,800",""
"2017","PL71","Lódzkie","Purchasing power standard (PPS) per inhabitant","19,300",""
"2017","PL72","Swietokrzyskie","Purchasing power standard (PPS) per inhabitant","14,800",""
"2017","PL8","Makroregion Wschodni","Purchasing power standard (PPS) per inhabitant","14,500",""
"2017","PL81","Lubelskie","Purchasing power standard (PPS) per inhabitant","14,300",""
"2017","PL82","Podkarpackie","Purchasing power standard (PPS) per inhabitant","14,500",""
"2017","PL84","Podlaskie","Purchasing power standard (PPS) per inhabitant","14,900",""
"2017","PL9","Makroregion Województwo Mazowieckie","Purchasing power standard (PPS) per inhabitant","33,300",""
"2017","PL91","Warszawski stoleczny","Purchasing power standard (PPS) per inhabitant","45,500",""
"2017","PL92","Mazowiecki regionalny","Purchasing power standard (PPS) per inhabitant","17,700",""
"2017","PT","Portugal","Purchasing power standard (PPS) per inhabitant","23,000",""
"2017","PT1","Continente","Purchasing power standard (PPS) per inhabitant","23,100",""
"2017","PT11","Norte","Purchasing power standard (PPS) per inhabitant","19,500",""
"2017","PT15","Algarve","Purchasing power standard (PPS) per inhabitant","25,400",""
"2017","PT16","Centro (PT)","Purchasing power standard (PPS) per inhabitant","19,900",""
"2017","PT17","Área Metropolitana de Lisboa","Purchasing power standard (PPS) per inhabitant","30,100",""
"2017","PT18","Alentejo","Purchasing power standard (PPS) per inhabitant","21,800",""
"2017","PT2","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","20,400",""
"2017","PT20","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","20,400",""
"2017","PT3","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","22,800",""
"2017","PT30","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","22,800",""
"2017","PTZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","PTZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","RO","Romania","Purchasing power standard (PPS) per inhabitant","19,000",""
"2017","RO1","Macroregiunea unu","Purchasing power standard (PPS) per inhabitant","17,900",""
"2017","RO11","Nord-Vest","Purchasing power standard (PPS) per inhabitant","17,700",""
"2017","RO12","Centru","Purchasing power standard (PPS) per inhabitant","18,000",""
"2017","RO2","Macroregiunea doi","Purchasing power standard (PPS) per inhabitant","13,500",""
"2017","RO21","Nord-Est","Purchasing power standard (PPS) per inhabitant","11,900",""
"2017","RO22","Sud-Est","Purchasing power standard (PPS) per inhabitant","15,700",""
"2017","RO3","Macroregiunea trei","Purchasing power standard (PPS) per inhabitant","27,500",""
"2017","RO31","Sud - Muntenia","Purchasing power standard (PPS) per inhabitant","14,700",""
"2017","RO32","Bucuresti - Ilfov","Purchasing power standard (PPS) per inhabitant","44,100",""
"2017","RO4","Macroregiunea patru","Purchasing power standard (PPS) per inhabitant","16,800",""
"2017","RO41","Sud-Vest Oltenia","Purchasing power standard (PPS) per inhabitant","14,100",""
"2017","RO42","Vest","Purchasing power standard (PPS) per inhabitant","19,600",""
"2017","ROZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","ROZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","SI","Slovenia","Purchasing power standard (PPS) per inhabitant","25,500",""
"2017","SI0","Slovenija","Purchasing power standard (PPS) per inhabitant","25,500",""
"2017","SI03","Vzhodna Slovenija","Purchasing power standard (PPS) per inhabitant","21,000",""
"2017","SI04","Zahodna Slovenija","Purchasing power standard (PPS) per inhabitant","30,500",""
"2017","SK","Slovakia","Purchasing power standard (PPS) per inhabitant","21,500",""
"2017","SK0","Slovensko","Purchasing power standard (PPS) per inhabitant","21,500",""
"2017","SK01","Bratislavský kraj","Purchasing power standard (PPS) per inhabitant","52,000",""
"2017","SK02","Západné Slovensko","Purchasing power standard (PPS) per inhabitant","19,500",""
"2017","SK03","Stredné Slovensko","Purchasing power standard (PPS) per inhabitant","17,100",""
"2017","SK04","Východné Slovensko","Purchasing power standard (PPS) per inhabitant","15,300",""
"2017","FI","Finland","Purchasing power standard (PPS) per inhabitant","33,100",""
"2017","FI1","Manner-Suomi","Purchasing power standard (PPS) per inhabitant","33,000",""
"2017","FI19","Länsi-Suomi","Purchasing power standard (PPS) per inhabitant","29,100",""
"2017","FI1B","Helsinki-Uusimaa","Purchasing power standard (PPS) per inhabitant","43,200",""
"2017","FI1C","Etelä-Suomi","Purchasing power standard (PPS) per inhabitant","29,400",""
"2017","FI1D","Pohjois- ja Itä-Suomi","Purchasing power standard (PPS) per inhabitant","27,500",""
"2017","FI2","Åland","Purchasing power standard (PPS) per inhabitant","38,200",""
"2017","FI20","Åland","Purchasing power standard (PPS) per inhabitant","38,200",""
"2017","FIZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant",":",""
"2017","FIZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant",":",""
"2017","SE","Sweden","Purchasing power standard (PPS) per inhabitant","36,700",""
"2017","SE1","Östra Sverige","Purchasing power standard (PPS) per inhabitant","42,300",""
"2017","SE11","Stockholm","Purchasing power standard (PPS) per inhabitant","50,000",""
"2017","SE12","Östra Mellansverige","Purchasing power standard (PPS) per inhabitant","31,900",""
"2017","SE2","Södra Sverige","Purchasing power standard (PPS) per inhabitant","33,600",""
"2017","SE21","Småland med öarna","Purchasing power standard (PPS) per inhabitant","32,100",""
"2017","SE22","Sydsverige","Purchasing power standard (PPS) per inhabitant","31,300",""
"2017","SE23","Västsverige","Purchasing power standard (PPS) per inhabitant","36,000",""
"2017","SE3","Norra Sverige","Purchasing power standard (PPS) per inhabitant","31,400",""
"2017","SE31","Norra Mellansverige","Purchasing power standard (PPS) per inhabitant","29,400",""
"2017","SE32","Mellersta Norrland","Purchasing power standard (PPS) per inhabitant","31,300",""
